,np1,np2,np_sum,real_sum,now_prc,prf1,prf2,prf,time
330,0.0,0.0,0.0,0.0,53665.3,0.0,0.0,0.0,143139
331,0.0,0.0,0.0,0.0,53680.4,0.0,0.0,0.0,143141
332,0.0,0.0,0.0,0.0,53705.4,0.0,0.0,0.0,143142
333,0.0,0.0,0.0,0.0,53710.4,0.0,0.0,0.0,143143
334,0.0,0.0,0.0,0.0,53715.4,0.0,0.0,0.0,143144
335,0.0,0.0,0.0,0.0,53718.2,0.0,0.0,0.0,143146
336,0.0,0.0,0.0,0.0,53710.4,0.0,0.0,0.0,143147
337,0.0,0.0,0.0,0.0,53695.6,0.0,0.0,0.0,143148
338,0.0,0.0,0.0,0.0,53695.6,0.0,0.0,0.0,143149
339,0.0,0.0,0.0,0.0,53710.4,0.0,0.0,0.0,143150
340,0.0,0.0,0.0,0.0,53665.2,0.0,0.0,0.0,143152
341,0.0,0.0,0.0,0.0,53635.4,0.0,0.0,0.0,143153
342,0.0,0.0,0.0,0.0,53620.4,0.0,0.0,0.0,143155
343,0.0,0.0,0.0,0.0,53630.4,0.0,0.0,0.0,143156
344,0.0,0.0,0.0,0.0,53633.8,0.0,0.0,0.0,143158
345,0.0,0.0,0.0,0.0,53640.2,0.0,0.0,0.0,143200
346,0.0,0.0,0.0,0.0,53645.2,0.0,0.0,0.0,143201
347,0.0,0.0,0.0,0.0,53635.4,0.0,0.0,0.0,143202
348,0.0,0.0,0.0,0.0,53623.4,0.0,0.0,0.0,143203
349,0.0,0.0,0.0,0.0,53616.0,0.0,0.0,0.0,143204
350,0.0,0.0,0.0,0.0,53624.1,0.0,0.0,0.0,143205
351,0.0,0.0,0.0,0.0,53612.7,0.0,0.0,0.0,143207
352,0.0,0.0,0.0,0.0,53615.4,0.0,0.0,0.0,143208
353,0.0,0.0,0.0,0.0,53612.5,0.0,0.0,0.0,143209
354,0.0,0.0,0.0,0.0,53612.5,0.0,0.0,0.0,143210
355,0.0,0.0,0.0,0.0,53589.0,0.0,0.0,0.0,143211
356,0.0,0.0,0.0,0.0,53588.3,0.0,0.0,0.0,143213
357,0.0,0.0,0.0,0.0,53590.4,0.0,0.0,0.0,143214
358,0.0,0.0,0.0,0.0,53615.8,0.0,0.0,0.0,143215
359,0.0,0.0,0.0,0.0,53616.8,0.0,0.0,0.0,143216
360,0.0,0.0,0.0,0.0,53656.5,0.0,0.0,0.0,143217
361,0.0,0.0,0.0,0.0,53649.1,0.0,0.0,0.0,143219
362,0.0,0.0,0.0,0.0,53669.4,0.0,0.0,0.0,143220
363,0.0,0.0,0.0,0.0,53665.5,0.0,0.0,0.0,143222
364,0.0,0.0,0.0,0.0,53668.3,0.0,0.0,0.0,143223
365,0.0,0.0,0.0,0.0,53620.5,0.0,0.0,0.0,143225
366,0.0,0.0,0.0,0.0,53631.0,0.0,0.0,0.0,143226
367,0.0,0.0,0.0,0.0,53635.4,0.0,0.0,0.0,143227
368,0.0,0.0,0.0,0.0,53640.4,0.0,0.0,0.0,143228
369,0.0,0.0,0.0,0.0,53650.3,0.0,0.0,0.0,143229
370,0.0,0.0,0.0,0.0,53649.8,0.0,0.0,0.0,143231
371,0.0,0.0,0.0,0.0,53667.2,0.0,0.0,0.0,143233
372,0.0,0.0,0.0,0.0,53667.2,0.0,0.0,0.0,143234
373,0.0,0.0,0.0,0.0,53650.9,0.0,0.0,0.0,143235
374,0.0,0.0,0.0,0.0,53680.4,0.0,0.0,0.0,143236
375,0.0,0.0,0.0,0.0,53693.1,0.0,0.0,0.0,143238
376,0.0,0.0,0.0,0.0,53685.4,0.0,0.0,0.0,143239
377,0.0,0.0,0.0,0.0,53676.2,0.0,0.0,0.0,143240
378,0.0,0.0,0.0,0.0,53669.9,0.0,0.0,0.0,143241
379,0.0,0.0,0.0,0.0,53682.6,0.0,0.0,0.0,143243
380,0.0,0.0,0.0,0.0,53703.7,0.0,0.0,0.0,143244
381,0.0,0.0,0.0,0.0,53700.5,0.0,0.0,0.0,143246
382,0.0,0.0,0.0,0.0,53660.4,0.0,0.0,0.0,143247
383,0.0,0.0,0.0,0.0,53665.3,0.0,0.0,0.0,143248
384,0.0,0.0,0.0,0.0,53665.3,0.0,0.0,0.0,143249
385,0.0,0.0,0.0,0.0,53682.6,0.0,0.0,0.0,143250
386,0.0,0.0,0.0,0.0,53698.4,0.0,0.0,0.0,143252
